,Player1,Player2,offensive harmony,defensive harmony,PH,Player1 ID,Player2 ID,Pl1 Offense,Pl2 Offense,Pl1 Defense,Pl2 Defense,total,skillOnly
101106-202083,Andrew Bogut,Wesley Matthews,-0.6556147142073799,0.6496375993008078,-0.005977114906572156,101106,202083,-1.2854203325845897,1.1510835410368883,-0.8828048342715054,-0.6177609084057463,-1.640879649131525,-1.6349025342249528
101106-202681,Andrew Bogut,Kyrie Irving,-0.08479202415529544,-0.012694104875250497,-0.09748612903054593,101106,202681,-1.2854203325845897,1.352368746525618,-0.8828048342715054,-0.16606984703031621,-1.079412396391339,-0.981926267360793
101106-202682,Andrew Bogut,Derrick Williams,-0.08479202415529545,-0.012694104875250497,-0.09748612903054595,101106,202682,-1.2854203325845897,-0.20693833890102842,-0.8828048342715054,0.4327373975789465,-2.039912237208722,-1.9424261081781764
101106-202691,Andrew Bogut,Klay Thompson,0.48850882820151226,-0.09136507145657137,0.3971437567449409,101106,202691,-1.2854203325845897,1.448877910526019,-0.8828048342715054,-0.27081791816767753,-0.5930214177528124,-0.9901651744977533
101106-203084,Andrew Bogut,Harrison Barnes,-0.8503002836199101,1.4559716063893522,0.6056713227694421,101106,203084,-1.2854203325845897,1.4666972178594122,-0.8828048342715054,-0.32534266879873497,-0.42119929502597553,-1.0268706177954177
101106-203105,Andrew Bogut,Festus Ezeli,0.017757285747710197,0.06558422118734514,0.08334150693505533,101106,203105,-1.2854203325845897,-0.20134556326607628,-0.8828048342715054,-0.5903911632587856,-2.8766203864459015,-2.9599618933809566
101106-203110,Andrew Bogut,Draymond Green,0.22035967923821023,0.463572604800116,0.6839322840383262,101106,203110,-1.2854203325845897,1.1910265454954847,-0.8828048342715054,-1.846502542716111,-2.1397688800383947,-2.823701164076721
101106-203510,Andrew Bogut,Pierre Jackson,0.17759119695172582,0.21431824540933692,0.39190944236106273,101106,203510,-1.2854203325845897,0.22325680104445741,-0.8828048342715054,-0.2323488535224061,-1.785407776972981,-2.1773172193340438
101106-203546,Andrew Bogut,Ian Clark,-0.5506160428527589,0.31118151591368926,-0.23943452693906964,101106,203546,-1.2854203325845897,0.5617555513936179,-0.8828048342715054,0.24200179636986527,-1.6039023460316812,-1.3644678190926116
101106-203552,Andrew Bogut,Seth Curry,-0.4572272196695577,1.4060689599596785,0.9488417402901208,101106,203552,-1.2854203325845897,0.9703064264677344,-0.8828048342715054,0.009326436325255393,-0.2397505637729842,-1.188592304063105
101106-203939,Andrew Bogut,Dwight Powell,-0.18239255957533274,0.20751600692554345,0.025123447350210715,101106,203939,-1.2854203325845897,-1.4003401884926632,-0.8828048342715054,-0.798565025647497,-4.342006933646044,-4.3671303809962545
101106-203949,Andrew Bogut,James Michael McAdoo,0.0026381889710065725,0.18047197177064736,0.18311016074165393,101106,203949,-1.2854203325845897,-1.0561742370566025,-0.8828048342715054,0.20613857923781825,-2.835150663933225,-3.0182608246748788
101107-1626151,Marvin Williams,Aaron Harrison,0.12467292786076167,0.4098819463632057,0.5345548742239674,101107,1626151,0.706686317439034,-0.002400368719867501,-0.3839128179058387,-0.5241808105548901,0.33074719448240514,-0.20380767974156228
101107-1626163,Marvin Williams,Frank Kaminsky,-0.906057707022936,-1.267293536409865,-2.173351243432801,101107,1626163,0.706686317439034,0.7210990176250959,-0.3839128179058387,0.0148018502522929,-1.1146768760222168,1.058674367410584
101107-1626174,Marvin Williams,Christian Wood,0.19972456474747843,0.4612338201389178,0.6609583848863962,101107,1626174,0.706686317439034,-0.6873074991020132,-0.3839128179058387,-0.47507875638504826,-0.17865437106746995,-0.8396127559538662
101107-1626203,Marvin Williams,Treveon Graham,-0.10356308247472656,-0.24002583355703225,-0.3435889160317588,101107,1626203,0.706686317439034,-0.5139068027381595,-0.3839128179058387,-0.029498622276671858,-0.5642208415133948,-0.22063192548163604
101107-1627362,Marvin Williams,Briante Weber,0.17716617068593765,-0.4622951531003363,-0.28512898241439866,101107,1627362,0.706686317439034,-0.00994960412850257,-0.3839128179058387,0.9120013205235604,0.9396962335138545,1.224825215928253
101107-1627861,Marvin Williams,Mike Tobey,-0.19237907207947394,0.29000627432462744,0.0976272022451535,101107,1627861,0.706686317439034,-0.21259573068461052,-0.3839128179058387,-0.3816514733504042,-0.17384650225666595,-0.27147370450181946
101107-201150,Marvin Williams,Spencer Hawes,0.1386742529296591,0.12585263091888807,0.26452688384854717,101107,201150,0.706686317439034,-0.2136539312136655,-0.3839128179058387,-0.17749620846420935,0.1961502437038676,-0.06837664014467956
101107-201158,Marvin Williams,Marco Belinelli,1.5134561899412238,0.7977555702835225,2.3112117602247464,101107,201158,0.706686317439034,0.6184067960077385,-0.3839128179058387,-0.4027683799511408,2.8496236758145397,0.5384119155897931
101107-201196,Marvin Williams,Ramon Sessions,-0.7794088572929596,0.19926650901634735,-0.5801423482766123,101107,201196,0.706686317439034,0.5846464146175637,-0.3839128179058387,0.4707257242111294,0.7980032900852762,1.3781456383618884
101107-201579,Marvin Williams,Roy Hibbert,-0.2705058711486025,-0.011600186979171347,-0.28210605812777384,101107,201579,0.706686317439034,-0.34384995163028215,-0.3839128179058387,-0.051905498617156196,-0.3550880088420169,-0.07298195071424306
101107-201584,Marvin Williams,Courtney Lee,1.037384859328387,-0.4549551646824105,0.5824296946459765,101107,201584,0.706686317439034,1.572016243057963,-0.3839128179058387,-0.6922845320602432,1.7849349051768915,1.2025052105309149
101107-201587,Marvin Williams,Nicolas Batum,0.6871968558708487,1.1286508286359969,1.8158476845068456,101107,201587,0.706686317439034,1.9820723276848227,-0.3839128179058387,-0.00780753003736291,4.1128859816875005,2.297038297180655
101107-201946,Marvin Williams,Tyler Hansbrough,-0.4640671126832844,0.09885472134862036,-0.365212391334664,101107,201946,0.706686317439034,0.3144991832427145,-0.3839128179058387,0.40022920932055256,0.6722895007617983,1.0375018920964623
101107-202391,Marvin Williams,Jeremy Lin,0.7268405622511476,0.7392226588833261,1.4660632211344735,101107,202391,0.706686317439034,0.661879108320216,-0.3839128179058387,-1.1643294422494868,1.286386386738398,-0.1796768343960755
101107-202689,Marvin Williams,Kemba Walker,0.31383859029843014,0.4490012272047722,0.7628398175032023,101107,202689,0.706686317439034,0.7833431862324497,-0.3839128179058387,-0.6024379474682716,1.2665185558005758,0.5036787382973734
101107-203077,Marvin Williams,Michael Kidd-Gilchrist,-0.014910504045117538,-1.3135366801292025,-1.3284471841743202,101107,203077,0.706686317439034,0.1798808869186665,-0.3839128179058387,0.09871615946441123,-0.7270766382580471,0.601370545916273
101107-203087,Marvin Williams,Jeremy Lamb,-0.20729029090525866,-0.6948515846751949,-0.9021418755804536,101107,203087,0.706686317439034,-0.08785532586150654,-0.3839128179058387,-0.1869842573521172,-0.854207959260882,0.04793391631957153
101107-203101,Marvin Williams,Miles Plumlee,-0.3241653445641086,-0.5019478494686791,-0.8261131940327877,101107,203101,0.706686317439034,-1.5207759717510445,-0.3839128179058387,1.1919670673447917,-0.8321485989058452,-0.006035404873057537
101107-203148,Marvin Williams,Brian Roberts,-0.008111216597357985,0.4242452894244456,0.41613407282708764,101107,203148,0.706686317439034,-0.7141130896773631,-0.3839128179058387,-0.08844465917501629,-0.06365017649209642,-0.47978424931918406
101107-203268,Marvin Williams,Jorge Gutierrez,-0.0830345070893313,0.0833268978871152,0.000292390797783898,101107,203268,0.706686317439034,0.017814474792311116,-0.3839128179058387,0.05528479451340861,0.39616515963669896,0.39587276883891503
101107-203469,Marvin Williams,Cody Zeller,0.657172220591791,0.669077525890451,1.326249746482242,101107,203469,0.706686317439034,0.025075534232162956,-0.3839128179058387,-1.2682002791237816,0.40589850112381864,-0.9203512453584234
101107-203584,Marvin Williams,Troy Daniels,-0.5202517601253525,0.12105894645796612,-0.39919281366738635,101107,203584,0.706686317439034,-1.0109597378797575,-0.3839128179058387,0.1629179127800958,-0.9244611392338528,-0.5252683255664664
101107-203798,Marvin Williams,PJ Hairston,0.6695447909449314,0.5414836476517596,1.211028438596691,101107,203798,0.706686317439034,-1.2903023799952165,-0.3839128179058387,1.806560247522569,2.0500598056572388,0.8390313670605478
101107-203948,Marvin Williams,Johnny O'Bryant III,0.08934276905666448,-0.043420155641295505,0.045922613415368976,101107,203948,0.706686317439034,-0.6930906480328016,-0.3839128179058387,1.2505277257583416,0.9261331906741042,0.8802105772587352
101108-101109,Chris Paul,Raymond Felton,0.7971067283279051,0.6740480291357154,1.4711547574636206,101108,101109,0.5894944277201216,-0.9032361164977776,-1.2703068618564703,0.18261309004254966,0.06971929687204392,-1.4014354605915766
101108-101138,Chris Paul,Brandon Bass,-0.29456027557452485,0.3189968355021814,0.02443655992765653,101108,101138,0.5894944277201216,0.12072904963498046,-1.2703068618564703,1.0017316898569353,0.4660848652832235,0.441648305355567
101108-101187,Chris Paul,Alan Anderson,0.3703971195010691,0.15132714318428783,0.521724262685357,101108,101187,0.5894944277201216,0.5536479248746239,-1.2703068618564703,0.11513359275584996,0.5096933461794821,-0.012030916505874886
101108-200755,Chris Paul,JJ Redick,1.7164623898290958,0.7946561146103613,2.511118504439457,101108,200755,0.5894944277201216,0.8723659775552104,-1.2703068618564703,-0.35740203998882275,2.345270007869496,-0.1658484965699611
101108-201145,Chris Paul,Jeff Green,-0.1827039958767265,0.29368587027930243,0.11098187440257593,101108,201145,0.5894944277201216,-1.0342466306957518,-1.2703068618564703,-0.46209853286504177,-2.066175723294567,-2.1771575976971427
101108-201578,Chris Paul,Marreese Speights,1.3264400427519212,0.23400083661703702,1.5604408793689581,101108,201578,0.5894944277201216,1.0524364925978311,-1.2703068618564703,1.2894621971636269,3.2215271349940675,1.6610862556251091
101108-201599,Chris Paul,DeAndre Jordan,0.5506915595507281,-0.14387904931360068,0.40681251023712744,101108,201599,0.5894944277201216,0.32896811822059735,-1.2703068618564703,-0.8294184666862013,-0.7744502723648254,-1.1812627826019528
101108-201601,Chris Paul,Luc Mbah a Moute,-1.0501423418903635,-0.5118501418596446,-1.561992483750008,101108,201601,0.5894944277201216,-1.8034262498958606,-1.2703068618564703,0.10539267189071429,-3.9408384958915033,-2.378846012141495
101108-201933,Chris Paul,Blake Griffin,0.6165415337405749,1.3010134581409964,1.9175549918815713,101108,201933,0.5894944277201216,0.9497705679146539,-1.2703068618564703,-0.8567838025136002,1.3297293231462763,-0.5878256687352951
101108-201965,Chris Paul,Jeff Ayres,0.05938578941401919,0.007856532813380107,0.0672423222273993,101108,201965,0.5894944277201216,-0.6898270385609474,-1.2703068618564703,0.5494686416578474,-0.7539285088120494,-0.8211708310394488
101108-202325,Chris Paul,Wesley Johnson,0.296509299252506,1.2285398638840432,1.5250491631365493,101108,202325,0.5894944277201216,-0.5459613564191799,-1.2703068618564703,-2.1269533543697854,-1.8286779817887648,-3.353727144925314
101108-202332,Chris Paul,Cole Aldrich,-0.4235031222579917,-0.1813434180019728,-0.6048465402599645,101108,202332,0.5894944277201216,-0.4961416944904636,-1.2703068618564703,0.3264468457748899,-1.455353823111887,-0.8505072828519225
101108-202362,Chris Paul,Lance Stephenson,-0.568977888068207,0.038733596040006875,-0.5302442920282001,101108,202362,0.5894944277201216,-0.5013050386083426,-1.2703068618564703,0.40315955908722456,-1.3092022056856667,-0.7789579136574667
101108-203085,Chris Paul,Austin Rivers,-1.4563251369568204,-0.5796484221619654,-2.0359735591187857,101108,203085,0.5894944277201216,-1.1869136241606377,-1.2703068618564703,0.37617107663859994,-3.5275285407771726,-1.4915549816583866
101108-203143,Chris Paul,Pablo Prigioni,-0.5743050611967991,0.3502767802420948,-0.22402828095470434,101108,203143,0.5894944277201216,-0.426374282468981,-1.2703068618564703,-0.7347966317154478,-2.066011629275482,-1.8419833483207775
101108-203912,Chris Paul,C.J. Wilcox,-0.03190140401967327,0.14147720743490172,0.10957580341522845,101108,203912,0.5894944277201216,-0.21287817884963664,-1.2703068618564703,-0.300102940940512,-1.084217750511269,-1.1937935539264974
101109-101111,Raymond Felton,Charlie Villanueva,-0.9245978837343809,-0.13993902511296374,-1.0645369088473446,101109,101111,-0.9032361164977776,-0.5849755961526518,0.18261309004254966,-0.4635871534115473,-2.833722684866772,-1.7691857760194272
101109-101114,Raymond Felton,Deron Williams,0.30617432050005694,0.29693596511745013,0.603110285617507,101109,101114,-0.9032361164977776,-1.053685235470447,0.18261309004254966,-0.6723257833271864,-1.8435237596353544,-2.4466340452528614
101109-101135,Raymond Felton,David Lee,-0.24411221179614745,0.629451927370659,0.3853397155745116,101109,101135,-0.9032361164977776,-0.46779500996537987,0.18261309004254966,0.4593415663470335,-0.34373675449906277,-0.7290764700735743
101109-101138,Raymond Felton,Brandon Bass,-0.2068679180940559,-0.8573408203465234,-1.0642087384405792,101109,101138,-0.9032361164977776,0.12072904963498046,0.18261309004254966,1.0017316898569353,-0.6623710254038914,0.4018377130366878
101109-101187,Raymond Felton,Alan Anderson,-0.5315511794616823,-0.15600089658402075,-0.687552076045703,101109,101187,-0.9032361164977776,0.5536479248746239,0.18261309004254966,0.11513359275584996,-0.739393584870457,-0.051841508824754065
101109-1626147,Raymond Felton,Justin Anderson,-0.5370452426119964,0.5210645609196621,-0.015980681692334242,101109,1626147,-0.9032361164977776,0.07636257253702827,0.18261309004254966,1.4001057905739862,0.7398646549634523,0.7558453366557866
101109-1626257,Raymond Felton,Salah Mejri,-0.15255554156844783,0.1970076768299727,0.04445213526152486,101109,1626257,-0.9032361164977776,-0.6263892772072752,0.18261309004254966,-0.06992713305592244,-1.3724873014569006,-1.4169394367184254
101109-1627754,Raymond Felton,Diamond Stone,-0.052574337327811284,-0.0222548831299537,-0.07482922045776498,101109,1627754,-0.9032361164977776,-0.052574337327811235,0.18261309004254966,0.022254883129953693,-0.8257717011108504,-0.7509424806530854
101109-200755,Raymond Felton,JJ Redick,-0.5798638078212983,-0.7905915015762491,-1.3704553093975473,101109,200755,-0.9032361164977776,0.8723659775552104,0.18261309004254966,-0.35740203998882275,-1.5761143982863877,-0.20565908888884027
101109-200826,Raymond Felton,J.J. Barea,0.22633919197402477,-0.6508712767959394,-0.4245320848219146,101109,200826,-0.9032361164977776,-0.18573450207978331,0.18261309004254966,1.4095722216729574,0.07868260831603158,0.5032146931379462
101109-201578,Raymond Felton,Marreese Speights,0.12426751530901026,-0.466438076267973,-0.34217056095896276,101109,201578,-0.9032361164977776,1.0524364925978311,0.18261309004254966,1.2894621971636269,1.2791051023472675,1.6212756633062302
101109-201580,Raymond Felton,JaVale McGee,-0.42511619087430036,0.3066349528317416,-0.11848123804255878,101109,201580,-0.9032361164977776,0.7066358749733838,0.18261309004254966,0.08587796325947163,-0.0465904262649313,0.07189081177762748
101109-201599,Raymond Felton,DeAndre Jordan,-0.0027324702580482705,0.1692694466939517,0.16653697643590343,101109,201599,-0.9032361164977776,0.32896811822059735,0.18261309004254966,-0.8294184666862013,-1.0545363984849283,-1.2210733749208318
101109-201601,Raymond Felton,Luc Mbah a Moute,-1.0717598577860838,-0.8119924313214674,-1.883752289107551,101109,201601,-0.9032361164977776,-1.8034262498958606,0.18261309004254966,0.10539267189071429,-4.302408893567925,-2.418656604460374
101109-201933,Raymond Felton,Blake Griffin,0.16876564446921952,-0.5190594548466538,-0.35029381037743434,101109,201933,-0.9032361164977776,0.9497705679146539,0.18261309004254966,-0.8567838025136002,-0.9779300714316086,-0.6276362610541742
101109-202083,Raymond Felton,Wesley Matthews,1.588323330100432,0.6405650676374133,2.2288883977378453,101109,202083,-0.9032361164977776,1.1510835410368883,0.18261309004254966,-0.6177609084057463,2.0415880039137595,-0.18730039382408592
101109-202325,Raymond Felton,Wesley Johnson,-1.1912915689629293,0.30917276039893493,-0.8821188085639944,101109,202325,-0.9032361164977776,-0.5459613564191799,0.18261309004254966,-2.1269533543697854,-4.275656545808188,-3.393537737244193
101109-202379,Raymond Felton,Jeremy Evans,-0.788872705488955,0.3165152199069336,-0.47235748558202145,101109,202379,-0.9032361164977776,-1.3316147924245967,0.18261309004254966,0.04314543921805001,-2.481449865243796,-2.009092379661775
101109-202718,Raymond Felton,Chandler Parsons,0.018093233735995654,-1.8421789210617947,-1.8240856873257991,101109,202718,-0.9032361164977776,-0.07648620637588789,0.18261309004254966,1.4784519971191807,-1.1427429230377342,0.681342764288065
101109-203085,Raymond Felton,Austin Rivers,0.6088567039985603,0.3572744524467476,0.9661311564453079,101109,203085,-0.9032361164977776,-1.1869136241606377,0.18261309004254966,0.37617107663859994,-0.5652344175319577,-1.5313655739772656
101109-203098,Raymond Felton,John Jenkins,-0.31294813877355704,0.06966888978478086,-0.24327924898877618,101109,203098,-0.9032361164977776,-1.282332947800434,0.18261309004254966,0.3470418864754166,-1.8991933367690215,-1.6559140877802454
101109-203939,Raymond Felton,Dwight Powell,0.2965112044255627,0.6498800127391186,0.9463912171646813,101109,203939,-0.9032361164977776,-1.4003401884926632,0.18261309004254966,-0.798565025647497,-1.9731370234307068,-2.919528240595388
101111-101114,Charlie Villanueva,Deron Williams,0.3897922572050657,0.38466662636392834,0.7744588835689941,101111,101114,-0.5849755961526518,-1.053685235470447,-0.4635871534115473,-0.6723257833271864,-2.0001148847928385,-2.7745737683618326
101111-101135,Charlie Villanueva,David Lee,-0.3159986618300217,-0.047096696506112874,-0.36309535833613454,101111,101135,-0.5849755961526518,-0.46779500996537987,-0.4635871534115473,0.4593415663470335,-1.42011155151868,-1.0570161931825455
101111-1626147,Charlie Villanueva,Justin Anderson,0.3487907291294699,0.903117007109595,1.251907736239065,101111,1626147,-0.5849755961526518,0.07636257253702827,-0.4635871534115473,1.4001057905739862,1.6798133497858803,0.42790561354681533
101111-1626257,Charlie Villanueva,Salah Mejri,0.09372602188478128,0.6289111215059741,0.7226371433907554,101111,1626257,-0.5849755961526518,-0.6263892772072752,-0.4635871534115473,-0.06992713305592244,-1.0222420164366413,-1.7448791598273967
101111-200826,Charlie Villanueva,J.J. Barea,0.18216970624027093,-0.02761150487766904,0.1545582013626019,101111,200826,-0.5849755961526518,-0.18573450207978331,-0.4635871534115473,1.4095722216729574,0.32983317139157675,0.17527497002897485
101111-201580,Charlie Villanueva,JaVale McGee,-0.42142193768274,0.5459889648286677,0.12456702714592766,101111,201580,-0.5849755961526518,0.7066358749733838,-0.4635871534115473,0.08587796325947163,-0.13148188418541612,-0.2560489113313438
101111-202083,Charlie Villanueva,Wesley Matthews,0.40843969929442075,-0.3472627462549591,0.061176953039461635,101111,202083,-0.5849755961526518,1.1510835410368883,-0.4635871534115473,-0.6177609084057463,-0.4540631638935955,-0.5152401169330572
101111-202379,Charlie Villanueva,Jeremy Evans,-1.100700082440089,-0.25644245272183885,-1.3571425351619277,101111,202379,-0.5849755961526518,-1.3316147924245967,-0.4635871534115473,0.04314543921805001,-3.6941746379326736,-2.337032102770746
101111-202718,Charlie Villanueva,Chandler Parsons,0.1469843026619497,-0.8863973406001553,-0.7394130379382056,101111,202718,-0.5849755961526518,-0.07648620637588789,-0.4635871534115473,1.4784519971191807,-0.38600999675911196,0.3534030411790936
101111-203098,Charlie Villanueva,John Jenkins,0.026312247648335084,-0.02306392604665529,0.0032483216016797947,101111,203098,-0.5849755961526518,-1.282332947800434,-0.4635871534115473,0.3470418864754166,-1.9806054892875367,-1.9838538108892165
101111-203939,Charlie Villanueva,Dwight Powell,-0.17602258437322973,0.7143263160390502,0.5383037316658205,101111,203939,-0.5849755961526518,-1.4003401884926632,-0.4635871534115473,-0.798565025647497,-2.709164232038539,-3.2474679637043593
101112-101114,Channing Frye,Deron Williams,0.5130454977582042,0.026988024149785666,0.5400335219079898,101112,101114,0.3638426690325121,-1.053685235470447,0.16223550373193585,-0.6723257833271864,-0.6598993241251955,-1.1999328460331853
101112-1626209,Channing Frye,Mario Hezonja,-0.38436636692268833,-0.3644658217234103,-0.7488321886460987,101112,1626209,0.3638426690325121,-0.8783669641821187,0.16223550373193585,0.924788426818501,-0.17633255324526842,0.5724996354008303
101112-1627770,Channing Frye,Kay Felder,-0.8700946539041694,-0.36524455840561826,-1.2353392123097877,101112,1627770,0.3638426690325121,-0.8293798709269113,0.16223550373193585,-0.06321980858654128,-1.6018607190587923,-0.36652150674900474
101112-201160,Channing Frye,Jason Smith,0.7117523627388446,-0.47274470906357147,0.2390076536752731,101112,201160,0.3638426690325121,0.644383411260229,0.16223550373193585,-0.17311062361888918,1.236358614081061,0.9973509604057879
101112-201228,Channing Frye,C.J. Watson,0.04718521204870912,0.10598936053349296,0.15317457258220207,101112,201228,0.3638426690325121,0.10972224869482781,0.16223550373193585,0.20179098383918567,0.9907659778806635,0.8375914052984614
101112-201567,Channing Frye,Kevin Love,-0.12037777565256093,0.46113305195520254,0.34075527630264163,101112,201567,0.3638426690325121,1.6056228965739192,0.16223550373193585,-0.8979554742032753,1.5745008714377333,1.2337455951350917
101112-201619,Channing Frye,Sasha Kaun,-0.06402317827862875,0.08224137995858569,0.01821820167995694,101112,201619,0.3638426690325121,-0.12906792482420051,0.16223550373193585,-0.45500838210525557,-0.03977993248505121,-0.05799813416500815
101112-202389,Channing Frye,Timofey Mozgov,-0.11707408913939553,-0.21316464477180483,-0.33023873391120034,101112,202389,0.3638426690325121,-0.5660683008046804,0.16223550373193585,0.5349016059810681,0.16467274402963522,0.49491147794083556
101112-202681,Channing Frye,Kyrie Irving,1.5020762022577463,0.9591366803513517,2.461212882609098,101112,202681,0.3638426690325121,1.352368746525618,0.16223550373193585,-0.16606984703031621,4.173589954868848,1.7123770722597498
101112-202682,Channing Frye,Derrick Williams,-0.5915445290139527,0.12549029378307416,-0.4660542352308785,101112,202682,0.3638426690325121,-0.20693833890102842,0.16223550373193585,0.4327373975789465,0.28582299621148755,0.7518772314423661
101112-202684,Channing Frye,Tristan Thompson,-0.503855255127453,-0.11839842372202646,-0.6222536788494795,101112,202684,0.3638426690325121,-0.9699511301403348,0.16223550373193585,-0.3926069748323402,-1.4587336110577067,-0.8364799322082271
101112-202696,Channing Frye,Nikola Vucevic,0.0815888674929335,0.25846772617763614,0.3400565936705696,101112,202696,0.3638426690325121,-0.6116915082930738,0.16223550373193585,-0.29947548029572396,-0.04503222215378028,-0.3850888158243499
101112-202697,Channing Frye,Iman Shumpert,1.4429757114402255,-0.7463260336763332,0.6966496777638923,101112,202697,0.3638426690325121,0.3662007026397001,0.16223550373193585,-0.9780140919640815,0.6109144612039588,-0.08573521655993355
101112-202699,Channing Frye,Tobias Harris,1.0315702562554485,0.3063498124726211,1.3379200687280697,101112,202699,0.3638426690325121,0.9024776517017862,0.16223550373193585,-0.6643029087089822,2.1021729844853216,0.764252915757252
101112-202732,Channing Frye,DeAndre Liggins,-0.4493818267116044,-0.8192444819157285,-1.2686263086273328,101112,202732,0.3638426690325121,0.38829850372234354,0.16223550373193585,-0.07567844189145215,-0.4299280740319935,0.8386982345953393
101112-203095,Channing Frye,Evan Fournier,-0.04047590604170586,-0.945824889645354,-0.9863007956870599,101112,203095,0.3638426690325121,0.28534473624428014,0.16223550373193585,0.2440187921733055,0.06914090549497376,1.0554417011820336
101112-203473,Channing Frye,Dewayne Dedmon,-0.10586225481615233,-0.09591895831198521,-0.20178121312813754,101112,203473,0.3638426690325121,-0.8414002312349796,0.16223550373193585,-0.5169387347736532,-1.0340420063723224,-0.8322607932441849
101112-203506,Channing Frye,Victor Oladipo,0.180190374412086,0.23326154990720194,0.4134519243192879,101112,203506,0.3638426690325121,0.5467591450769795,0.16223550373193585,-1.7075061622904024,-0.22121692012968708,-0.634668844448975
101112-203521,Channing Frye,Matthew Dellavedova,-0.594000675333305,0.9431265530406702,0.34912587770736514,101112,203521,0.3638426690325121,0.4860571227353067,0.16223550373193585,-1.2734860889518993,0.08777508425522051,-0.2613507934521446
101112-203894,Channing Frye,Shabazz Napier,0.2852707887331796,-0.22910703071346647,0.056163758019713156,101112,203894,0.3638426690325121,0.6203063607195933,0.16223550373193585,0.04591986000339537,1.2484681515071498,1.1923043934874367
101112-203895,Channing Frye,Jordan McRae,-1.3650191341292162,-0.5390057232008586,-1.9040248573300746,101112,203895,0.3638426690325121,-1.026230283490931,0.16223550373193585,-0.19065398310158346,-2.594830951158141,-0.6908060938280665
101112-203901,Channing Frye,Elfrid Payton,-0.41492788789044016,0.4249695497256134,0.010041661835173243,101112,203901,0.3638426690325121,0.14603414315938204,0.16223550373193585,-0.13549090328056346,0.5466630744784398,0.5366214126432665
101112-203906,Channing Frye,Devyn Marble,0.03288671157789956,-0.02591145622254899,0.0069752553553505715,101112,203906,0.3638426690325121,-0.49625920908939464,0.16223550373193585,-0.7764096626797354,-0.7396154436493316,-0.7465906990046822
101112-203932,Channing Frye,Aaron Gordon,-0.25730958550160277,0.522038775276515,0.2647291897749122,101112,203932,0.3638426690325121,0.9033409194057308,0.16223550373193585,-0.19324714440708204,1.500901137538009,1.2361719477630968
