,Player1,Player2,offensive harmony,defensive harmony,PH,Player1 ID,Player2 ID,Pl1 Offense,Pl2 Offense,Pl1 Defense,Pl2 Defense,total,skillOnly
101107-1628370,Marvin Williams,Malik Monk,-0.28466974880381574,-0.3118342411486029,-0.5965039899524187,101107,1628370,-0.23801494382828586,-0.3739265958824297,0.019841168157710573,0.9395662852583654,-0.24903807624705832,0.3474659137053604
101107-1628407,Marvin Williams,Dwayne Bacon,0.7169769198950973,0.37517349557463303,1.0921504154697304,101107,1628407,-0.23801494382828586,-0.08841444545614192,0.019841168157710573,-0.5415848467838077,0.24397734755920553,-0.8481730679105248
101107-201150,Marvin Williams,Spencer Hawes,-0.3692505002688761,-0.24920426792032588,-0.618454768189202,101107,201150,-0.23801494382828586,-0.527111747144073,0.019841168157710573,0.16139275053933452,-1.2023475404645159,-0.5838927722753138
101107-201158,Marvin Williams,Marco Belinelli,1.635733947334744,0.7950646529523083,2.4307986002870523,101107,201158,-0.23801494382828586,0.4870262158428538,0.019841168157710573,-0.7254513625915997,1.974199677867731,-0.45659892241932115
101107-201196,Marvin Williams,Ramon Sessions,-0.7157654706332786,0.15466742104736622,-0.5610980495859124,101107,201196,-0.23801494382828586,0.23033920468279276,0.019841168157710573,-0.42757407509660467,-0.9765066956702996,-0.4154086460843872
101107-201579,Marvin Williams,Roy Hibbert,-0.21393567741941738,-0.08365221000227827,-0.2975878874216956,101107,201579,-0.23801494382828586,-0.2398633826714319,0.019841168157710573,-0.0012686223918664129,-0.7568936681555692,-0.4593057807338736
101107-201587,Marvin Williams,Nicolas Batum,-1.2156422002831837,0.0779865658677583,-1.1376556344154254,101107,201587,-0.23801494382828586,0.629469133891344,0.019841168157710573,0.8838525521933006,0.1574922759986439,1.2951479104140693
101107-202689,Marvin Williams,Kemba Walker,-0.08932626643085805,0.861902122563097,0.7725758561322389,101107,202689,-0.23801494382828586,2.527895608845537,0.019841168157710573,-0.7928012480179338,2.2894964412892667,1.5169205851570278
101107-203077,Marvin Williams,Michael Kidd-Gilchrist,0.3657257501792403,-0.3348650103036991,0.03086073987554122,101107,203077,-0.23801494382828586,-0.03540326399236698,0.019841168157710573,0.5335813850857946,0.3108650852983935,0.2800043454228523
101107-203087,Marvin Williams,Jeremy Lamb,-0.19421404715110677,0.6961236460045593,0.5019095988534525,101107,203087,-0.23801494382828586,0.2598030820970562,0.019841168157710573,-0.42528336401098793,0.11825554126894555,-0.383654057584507
101107-203101,Marvin Williams,Miles Plumlee,-0.31088294649938086,-0.5267397843271898,-0.8376227308265707,101107,203101,-0.23801494382828586,-1.7719438418002984,0.019841168157710573,0.17348235660747519,-2.654257991689969,-1.8166352608633984
101107-203148,Marvin Williams,Brian Roberts,-0.3498967222926114,-0.36748706087953803,-0.7173837831721495,101107,203148,-0.23801494382828586,-0.6085018625651784,0.019841168157710573,0.006030403920024799,-1.5380290174878781,-0.8206452343157288
101107-203469,Marvin Williams,Cody Zeller,1.025084167248235,0.645391778479017,1.6704759457272518,101107,203469,-0.23801494382828586,0.4399408372949078,0.019841168157710573,-1.405104297820559,0.48713870953102534,-1.1833372361962264
101107-203487,Marvin Williams,Michael Carter-Williams,-0.16048121479589428,-0.9161475959975124,-1.0766288107934066,101107,203487,-0.23801494382828586,-0.1184131443652415,0.019841168157710573,0.7430166363980694,-0.670199094431154,0.40642971636225256
101107-203948,Marvin Williams,Johnny O'Bryant III,0.38159206270305124,-0.287081661085146,0.09451040161790525,101107,203948,-0.23801494382828586,-0.8615955849667769,0.019841168157710573,0.13451559325096618,-0.8507433657684808,-0.945253767386386
101108-101109,Chris Paul,Raymond Felton,0.6558779067517378,0.6675322580381169,1.3234101647898546,101108,101109,2.3444818762394184,-1.1021223605589,-2.275384465611843,0.3342832354930754,0.6246684503516053,-0.6987417144382493
101108-101123,Chris Paul,Gerald Green,-0.056219022559233806,1.1237068023374888,1.067487779778255,101108,101123,2.3444818762394184,0.8060415526489414,-2.275384465611843,-0.39183306880556323,1.5507936742492083,0.4833058944709534
101108-101138,Chris Paul,Brandon Bass,-0.36811673918215787,0.24466441116555177,-0.1234523280166061,101108,101138,2.3444818762394184,-0.7864786910788397,-2.275384465611843,1.1218543947820223,0.2810207863141517,0.40447311433075783
101108-101187,Chris Paul,Alan Anderson,0.3340994818251071,0.17949643942243326,0.5135959212475404,101108,101187,2.3444818762394184,-0.017062212116467714,-2.275384465611843,0.08271495720859913,0.6483460769672471,0.13475015571970667
101108-1627753,Chris Paul,Zhou Qi,-0.03833677921961394,-0.07377471239969532,-0.11211149161930926,101108,1627753,2.3444818762394184,-0.7188726467536969,-2.275384465611843,0.30762225669951015,-0.45426447104592077,-0.3421529794266115
101108-200755,Chris Paul,JJ Redick,0.7014530599134201,1.1556833030703837,1.8571363629838038,101108,200755,2.3444818762394184,1.0347274040108962,-2.275384465611843,-0.7597211089340264,2.2012400686882487,0.34410370570444504
101108-200782,Chris Paul,P.J. Tucker,0.3879332899495057,0.13997268745030073,0.5279059773998065,101108,200782,2.3444818762394184,0.495868200851341,-2.275384465611843,-1.1719869460716432,-0.07911535719292051,-0.607021334592727
101108-201148,Chris Paul,Brandan Wright,-0.0018511076012155308,0.003458831535037662,0.0016077239338221313,101108,201148,2.3444818762394184,-1.0803225501203526,-2.275384465611843,-1.2569587352234315,-2.2665761507823867,-2.268183874716209
101108-201569,Chris Paul,Eric Gordon,1.1101275869846696,-0.04895252955463112,1.0611750574300385,101108,201569,2.3444818762394184,1.4148717293258544,-2.275384465611843,-0.3362543772392326,2.2088898201442353,1.147714762714197
101108-201578,Chris Paul,Marreese Speights,1.015726947002731,0.08809661702636915,1.1038235640291,101108,201578,2.3444818762394184,2.112913065119216,-2.275384465611843,-0.5702428909841412,2.7155911487917503,1.6117675847626503
101108-201583,Chris Paul,Ryan Anderson,0.32418717371487205,-0.6689247361498034,-0.34473756243493137,101108,201583,2.3444818762394184,0.6404811052856207,-2.275384465611843,0.34523106666617664,0.7100720201444413,1.0548095825793726
101108-201599,Chris Paul,DeAndre Jordan,0.6244899785049086,1.0095021317270112,1.6339921102319197,101108,201599,2.3444818762394184,-0.5145365699052112,-2.275384465611843,-0.5021643176655356,0.6863886332887481,-0.9476034769431716
101108-201601,Chris Paul,Luc Mbah a Moute,0.20851298387326272,1.027236138906634,1.2357491227798967,101108,201601,2.3444818762394184,-0.258548510658991,-2.275384465611843,-0.36794091854723354,0.6783571042012474,-0.5573920185786493
101108-201933,Chris Paul,Blake Griffin,-0.07142641028995063,-0.06348891165444415,-0.13491532194439476,101108,201933,2.3444818762394184,1.189416107272617,-2.275384465611843,-0.4672318874752159,0.6563663084805815,0.7912816304249763
101108-201935,Chris Paul,James Harden,1.7051058149374951,-0.10490100442475288,1.6002048105127422,101108,201935,2.3444818762394184,1.7994523094370387,-2.275384465611843,0.05292048062329291,3.5216750112006494,1.921470200687907
101108-202325,Chris Paul,Wesley Johnson,-0.23238447242909907,0.5479052449445591,0.31552077251545996,101108,202325,2.3444818762394184,-1.2492777204528476,-2.275384465611843,-1.5766702113996514,-2.441329748709464,-2.7568505212249237
101108-203085,Chris Paul,Austin Rivers,-1.3025402264995236,0.6857971138208528,-0.6167431126786708,101108,203085,2.3444818762394184,0.24026529500044774,-2.275384465611843,1.180271326515647,0.8728909194649993,1.48963403214367
101108-203900,Chris Paul,Markel Brown,0.039966336100633194,0.034940442164790655,0.07490677826542386,101108,203900,2.3444818762394184,-0.18685878730083372,-2.275384465611843,-0.11483939694175045,-0.15769399534958506,-0.23260077361500892
101108-203991,Chris Paul,Clint Capela,0.8799901938885872,0.5654701718444476,1.4454603657330347,101108,203991,2.3444818762394184,0.2545885463591747,-2.275384465611843,0.07324733164699233,1.842393654366777,0.3969332886337423
101108-204028,Chris Paul,Tarik Black,-0.08985518132467966,0.26717276989726413,0.17731758857258445,101108,204028,2.3444818762394184,-1.2551430398599337,-2.275384465611843,-1.2087462203972243,-2.2174742610569984,-2.394791849629583
101109-101138,Raymond Felton,Brandon Bass,-0.18951871750691113,-0.7579322393021553,-0.9474509568090663,101109,101138,-1.1021223605589,-0.7864786910788397,0.3342832354930754,1.1218543947820223,-1.3799143781717083,-0.43246342136264193
101109-101187,Raymond Felton,Alan Anderson,-0.4876433479495857,-0.10790247939755684,-0.5955458273471426,101109,101187,-1.1021223605589,-0.017062212116467714,0.3342832354930754,0.08271495720859913,-1.2977322073208357,-0.7021863799736932
101109-1626177,Raymond Felton,Dakari Johnson,-0.20389001743171686,0.2605012932739425,0.05661127584222564,101109,1626177,-1.1021223605589,-0.6348588860769941,0.3342832354930754,-0.9049909844604478,-2.2510777197610405,-2.3076889956032662
101109-1627754,Raymond Felton,Diamond Stone,-0.05072954680493163,-0.01915617672076187,-0.0698857235256935,101109,1627754,-1.1021223605589,-0.050729546804931656,0.3342832354930754,0.019156176720761867,-0.8692982186756879,-0.7994124951499944
101109-1627772,Raymond Felton,Daniel Hamilton,-0.04407243338892444,0.00201921819268615,-0.042053215196238294,101109,1627772,-1.1021223605589,-0.3643804191932639,0.3342832354930754,-0.2615572955398571,-1.435830054995184,-1.3937768397989456
101109-1628390,Raymond Felton,Terrance Ferguson,1.0715416948643453,0.0035360203262978884,1.0750777151906432,101109,1628390,-1.1021223605589,-0.08564041252678857,0.3342832354930754,-0.3961917220743409,-0.1745935444763107,-1.249671259666954
101109-200755,Raymond Felton,JJ Redick,-0.660591992728792,-0.6685966270420167,-1.3291886197708087,101109,200755,-1.1021223605589,1.0347274040108962,0.3342832354930754,-0.7597211089340264,-1.8220214497597635,-0.4928328299889547
101109-201147,Raymond Felton,Corey Brewer,0.38372528612356316,-0.15163618975588217,0.232089096367681,101109,201147,-1.1021223605589,0.06653555792344372,0.3342832354930754,0.8885034482616819,0.4192889774869821,0.18719988111930108
101109-201566,Raymond Felton,Russell Westbrook,0.47069962039852775,0.21899523993672945,0.6896948603352572,101109,201566,-1.1021223605589,2.4999714644413293,0.3342832354930754,-1.4122320502712846,1.0095951494394773,0.3199002891042202
101109-201578,Raymond Felton,Marreese Speights,-0.1799282412321606,-0.47178482217014234,-0.651713063402303,101109,201578,-1.1021223605589,2.112913065119216,0.3342832354930754,-0.5702428909841412,0.12311798566694743,0.7748310490692504
101109-201599,Raymond Felton,DeAndre Jordan,0.022937580065287205,0.6924313741558864,0.7153689542211736,101109,201599,-1.1021223605589,-0.5145365699052112,0.3342832354930754,-0.5021643176655356,-1.069171058415398,-1.7845400126365716
101109-201601,Raymond Felton,Luc Mbah a Moute,-1.4276514393158846,-0.7496059926162167,-2.177257431932101,101109,201601,-1.1021223605589,-0.258548510658991,0.3342832354930754,-0.36794091854723354,-3.57158598620415,-1.3943285542720492
101109-201933,Raymond Felton,Blake Griffin,-0.10847584112296312,0.07074593000147486,-0.037729911121488255,101109,201933,-1.1021223605589,1.189416107272617,0.3342832354930754,-0.4672318874752159,-0.08338481638991162,-0.04565490526842336
101109-202325,Raymond Felton,Wesley Johnson,-1.0846125649794118,0.5858459839229739,-0.4987665810564379,101109,202325,-1.1021223605589,-1.2492777204528476,0.3342832354930754,-1.5766702113996514,-4.092553637974762,-3.5937870569183232
101109-202331,Raymond Felton,Paul George,-0.9856666672470281,-1.7873781225023622,-2.7730447897493904,101109,202331,-1.1021223605589,0.8752317203705055,0.3342832354930754,-0.8884281471472031,-3.5540803415919124,-0.7810355518425222
101109-202335,Raymond Felton,Patrick Patterson,-0.2219600506315473,-2.251365834175074,-2.4733258848066213,101109,202335,-1.1021223605589,0.7136892741268579,0.3342832354930754,-0.03146961200639691,-2.558945347751985,-0.08561946294536354
101109-202713,Raymond Felton,Kyle Singler,-0.46079317347558013,0.25185683214601173,-0.2089363413295684,101109,202713,-1.1021223605589,-0.962408589413254,0.3342832354930754,-0.8661530611342814,-2.805337116942928,-2.59640077561336
101109-203085,Raymond Felton,Austin Rivers,0.15392175539210942,0.9550290275768669,1.1089507829689764,101109,203085,-1.1021223605589,0.24026529500044774,0.3342832354930754,1.180271326515647,1.7616482794192467,0.6526974964502703
101109-203460,Raymond Felton,Andre Roberson,-0.6516202540027293,1.1164667815865914,0.46484652758386213,101109,203460,-1.1021223605589,-0.9071995238394314,0.3342832354930754,-1.1844025288229747,-2.3945946501443687,-2.8594411777282307
101109-203500,Raymond Felton,Steven Adams,-0.04828333634500636,-0.3427789530331656,-0.39106228937817195,101109,203500,-1.1021223605589,0.19678074885834057,0.3342832354930754,-0.30192999790593783,-1.2640506634915936,-0.8729883741134217
101109-203518,Raymond Felton,Alex Abrines,0.4571756672183533,-0.3731756955447269,0.08399997167362638,101109,203518,-1.1021223605589,0.06228482743624837,0.3342832354930754,0.500342411422311,-0.12121191453363878,-0.20521188620726516
101109-203924,Raymond Felton,Jerami Grant,-0.1547626980973546,-0.5470527007329334,-0.701815398830288,101109,203924,-1.1021223605589,-0.8597530353320649,0.3342832354930754,-0.8113336532790656,-3.140741212507243,-2.4389258136769554
101109-203962,Raymond Felton,Josh Huestis,-0.09993321418454025,0.2416279049277056,0.14169469074316537,101109,203962,-1.1021223605589,0.9764251681139232,0.3342832354930754,-0.5315044337637331,-0.18122369997246907,-0.32291839071563444
101112-101114,Channing Frye,Deron Williams,0.2947383715784329,0.14262337680750725,0.43736174838594016,101112,101114,1.873093154593312,-0.5742835147667987,-0.13196963953740895,-0.23198916497938746,1.3722125836956571,0.9348508353097169
101112-101181,Channing Frye,Jose Calderon,-0.2448197550435946,-0.038734924025510556,-0.28355467906910514,101112,101181,1.873093154593312,1.1751702727410487,-0.13196963953740895,-1.0243305628321644,1.6084085458956823,1.8919632249647873
101112-1626224,Channing Frye,Cedi Osman,0.5103932227342727,-0.15540743034640206,0.35498579238787065,101112,1626224,1.873093154593312,0.5024241832053491,-0.13196963953740895,-0.1678508158257337,2.4306826748233887,2.075696882435518
101112-1627742,Channing Frye,Brandon Ingram,0.08540189459758524,-0.1400156149598026,-0.05461372036221737,101112,1627742,1.873093154593312,-0.8694130495598397,-0.13196963953740895,0.5142189997789217,1.3313157449127677,1.3859294652749852
101112-1627770,Channing Frye,Kay Felder,-1.0466915881258219,-0.37604727101287927,-1.4227388591387011,101112,1627770,1.873093154593312,-0.8353786280867795,-0.13196963953740895,-0.06957234592732668,-0.5865663180969043,0.8361725410417968
101112-1627780,Channing Frye,Gary Payton II,-0.01393169834439297,-0.040208445017798064,-0.054140143362191036,101112,1627780,1.873093154593312,-0.11849739618740505,-0.13196963953740895,0.5052343575254438,2.073720333031751,2.1278604763939417
101112-1627790,Channing Frye,Ante Zizic,0.00651399078296836,0.159172758645327,0.16568674942829537,101112,1627790,1.873093154593312,0.0740551695365363,-0.13196963953740895,1.0866637431314075,3.0675291771521422,2.901842427723847
101112-1627826,Channing Frye,Ivica Zubac,0.4844569525303768,0.602544454609208,1.0870014071395848,101112,1627826,1.873093154593312,-0.7935721561181657,-0.13196963953740895,-1.1070208898560663,0.9275318762212559,-0.15946953091832894
101112-1627936,Channing Frye,Alex Caruso,-0.030362029605985084,0.06204883440161303,0.03168680479562795,101112,1627936,1.873093154593312,-0.6611151363451179,-0.13196963953740895,-0.5021805574762773,0.6095146260301358,0.5778278212345079
101112-1628366,Channing Frye,Lonzo Ball,0.04954988717962261,0.010643906259718571,0.060193793439341184,101112,1628366,1.873093154593312,0.8892107602302051,-0.13196963953740895,-1.4191271177836347,1.2714009509418147,1.2112071575024734
101112-1628398,Channing Frye,Kyle Kuzma,0.38263982627235305,0.10081043867443981,0.4834502649467929,101112,1628398,1.873093154593312,0.37734196358306527,-0.13196963953740895,-0.023815901970108102,2.5780998416156526,2.0946495766688598
101112-1628404,Channing Frye,Josh Hart,0.39575600191678517,0.33401387195141136,0.7297698738681966,101112,1628404,1.873093154593312,1.1461910322375666,-0.13196963953740895,1.0551914965638287,4.672275917725495,3.942506043857298
101112-1628418,Channing Frye,Thomas Bryant,0.16549452572769371,0.03051814781610341,0.19601267354379712,101112,1628418,1.873093154593312,-0.0474944569057063,-0.13196963953740895,0.462279115271997,2.351920846965991,2.1559081734221937
101112-201145,Channing Frye,Jeff Green,1.594280809071114,-0.8738108073611286,0.7204700017099854,101112,201145,1.873093154593312,-1.0189884253051107,-0.13196963953740895,-0.9414400703514021,0.5011650211093757,-0.21930498060060977
101112-201147,Channing Frye,Corey Brewer,0.08540189459758529,-0.14001561495980272,-0.05461372036221743,101112,201147,1.873093154593312,0.06653555792344372,-0.13196963953740895,0.8885034482616819,2.6415488008788115,2.6961625212410287
101112-201281,Channing Frye,Andre Ingram,0.14117288212779167,0.039034025057441996,0.18020690718523366,101112,201281,1.873093154593312,0.2126096231483405,-0.13196963953740895,0.014031980407701858,2.147972025797179,1.9677651186119454
101112-201565,Channing Frye,Derrick Rose,-0.1512866972078333,-0.4896283459187285,-0.6409150431265618,101112,201565,1.873093154593312,0.5823656956664343,-0.13196963953740895,0.306654283733052,1.9892284513288276,2.6301434944553894
101112-201567,Channing Frye,Kevin Love,0.07116254903326669,0.6993617972885985,0.7705243463218652,101112,201567,1.873093154593312,1.8800869690695612,-0.13196963953740895,-1.1218136375447034,3.2699211929026264,2.499396846580761
101112-201572,Channing Frye,Brook Lopez,-0.11996520024390073,0.19336852235586052,0.0734033221119598,101112,201572,1.873093154593312,0.7971289427837978,-0.13196963953740895,-0.48952882663817765,2.1221269533134826,2.048723631201523
101112-202681,Channing Frye,Kyrie Irving,1.1474771125877516,1.493994995635992,2.6414721082237436,101112,202681,1.873093154593312,2.156711550620253,-0.13196963953740895,-0.5396111489773863,5.999696024922513,3.3582239166987695
101112-202682,Channing Frye,Derrick Williams,-0.7439677913303554,0.07870286771939844,-0.6652649236109569,101112,202682,1.873093154593312,-0.8451940272471182,-0.13196963953740895,-0.6314054448929953,-0.40074088069516745,0.26452404291578946
101112-202684,Channing Frye,Tristan Thompson,-0.7086431233538428,-0.1657838525475232,-0.8744269759013661,101112,202684,1.873093154593312,-0.9369458352886474,-0.13196963953740895,0.4284440861503943,0.35819479001628385,1.23262176591765
101112-202697,Channing Frye,Iman Shumpert,1.2998514242749823,-0.7572289621707692,0.5426224621042132,101112,202697,1.873093154593312,-0.09026234111500538,-0.13196963953740895,-0.37733834657007465,1.816145289475036,1.273522827370823
101112-202732,Channing Frye,DeAndre Liggins,-0.5928619917135263,-0.7201604440840215,-1.3130224357975477,101112,202732,1.873093154593312,-0.7248292843969609,-0.13196963953740895,1.480233885338949,1.1835056802003432,2.496528115997891
101112-202738,Channing Frye,Isaiah Thomas,0.0674620417075478,0.20562034589120756,0.27308238759875536,101112,202738,1.873093154593312,3.1559175806070456,-0.13196963953740895,2.284646481141909,7.454769964403613,7.181687576804857
101112-203109,Channing Frye,Jae Crowder,0.17062026975305414,0.41378098466307195,0.5844012544161261,101112,203109,1.873093154593312,0.6932718246957275,-0.13196963953740895,-1.3228129240040318,1.695983670163725,1.1115824157475989
101112-203484,Channing Frye,Kentavious Caldwell-Pope,0.18108510417073206,0.4937743839267173,0.6748594880974493,101112,203484,1.873093154593312,0.7357851200243535,-0.13196963953740895,-0.6318421879330534,2.5199259352446526,1.8450664471472034
101112-203895,Channing Frye,Jordan McRae,-1.0203036902979574,-0.4358819587912665,-1.456185649089224,101112,203895,1.873093154593312,-0.5826156277755904,-0.13196963953740895,0.295902060971481,-0.001775700837430394,1.4544099482517936
101112-203898,Channing Frye,Tyler Ennis,0.8000247521549614,0.23626340359409748,1.0362881557490589,101112,203898,1.873093154593312,0.4743627229586278,-0.13196963953740895,-0.3218416811284853,2.9299327126351047,1.8936445568860458
101112-203944,Channing Frye,Julius Randle,0.16791821772301146,-0.446359977597737,-0.2784417598747255,101112,203944,1.873093154593312,0.21346004309089245,-0.13196963953740895,0.6796952804829546,2.355837078755024,2.6342788386297498
