,Player1,Player2,offensive harmony,defensive harmony,PH,Player1 ID,Player2 ID,Pl1 Offense,Pl2 Offense,Pl1 Defense,Pl2 Defense,total,skillOnly
101106-203898,Andrew Bogut,Tyler Ennis,-0.11018327095334535,-0.17465295947461648,-0.2848362304279618,101106,203898,-0.5917215311134411,0.1839707559248486,-0.20878172340529816,-0.11344239762369161,-1.014811126645544,-0.7299748962175822
101106-203903,Andrew Bogut,Jordan Clarkson,-1.04682418881866,0.42165889687137403,-0.625165291947286,101106,203903,-0.5917215311134411,-0.006522413759113884,-0.20878172340529816,1.4315448640299453,-0.000646096195193735,0.6245191957520922
101106-203944,Andrew Bogut,Julius Randle,-0.9488803513085701,-0.259521836301319,-1.208402187609889,101106,203944,-0.5917215311134411,1.133479438891179,-0.20878172340529816,1.3698868341141357,0.4944608308766867,1.7028630184865756
101107-1626163,Marvin Williams,Frank Kaminsky,0.2564875152190654,-0.07923048083665934,0.17725703438240603,101107,1626163,0.4654599578902491,0.6434766849324237,-0.2376819489005384,0.6512302470763768,1.699741975380917,1.522484940998511
101107-1626195,Marvin Williams,Willy Hernangomez,-0.06210491424484709,-0.8941905154954307,-0.9562954297402778,101107,1626195,0.4654599578902491,1.1407483849842714,-0.2376819489005384,0.9809772867225992,1.3932082509563033,2.349503680696581
101107-1626203,Marvin Williams,Treveon Graham,0.01766980153444438,-0.2677845486659541,-0.2501147471315097,101107,1626203,0.4654599578902491,0.08331033974290485,-0.2376819489005384,-1.383224211772809,-1.3222506101717033,-1.0721358630401936
101107-1628370,Marvin Williams,Malik Monk,0.1517539687638068,1.243214849272971,1.3949688180367779,101107,1628370,0.4654599578902491,0.24793628438818655,-0.2376819489005384,0.6092738556385106,2.4799569670531856,1.0849881490164077
101107-1628407,Marvin Williams,Dwayne Bacon,1.5748155646579647,0.6003506889527206,2.1751662536106853,101107,1628407,0.4654599578902491,-0.5618854708131871,-0.2376819489005384,-0.6774913135819616,1.1635674782052474,-1.0115987754054379
101107-1628970,Marvin Williams,Miles Bridges,1.6720855692155494,0.5177473114075312,2.1898328806230807,101107,1628970,0.4654599578902491,-0.8825126246019307,-0.2376819489005384,0.688368717842054,2.2234669828529148,0.033634102229833984
101107-1628984,Marvin Williams,Devonte' Graham,-0.2639575143969811,0.32763644087413685,0.06367892647715573,101107,1628984,0.4654599578902491,-0.41451338606276156,-0.2376819489005384,0.10331093783676251,-0.01974551275913264,-0.08342443923628837
101107-201587,Marvin Williams,Nicolas Batum,-0.8438800415579476,-1.3107039356012933,-2.1545839771592408,101107,201587,0.4654599578902491,0.11169162995843818,-0.2376819489005384,-0.42187640818316313,-2.236990746394255,-0.08240676923501428
101107-202687,Marvin Williams,Bismack Biyombo,-0.11517131344254922,-0.16680271149886033,-0.28197402494140955,101107,202687,0.4654599578902491,-2.9908131699022116,-0.2376819489005384,1.6539239559722394,-1.3910852298816712,-1.1091112049402616
101107-202689,Marvin Williams,Kemba Walker,-1.0317943512670853,0.24528115146177978,-0.7865131998053055,101107,202689,0.4654599578902491,1.3947602674123036,-0.2376819489005384,-0.7257278341623529,0.11029724243435579,0.8968104422396613
101107-202714,Marvin Williams,Shelvin Mack,0.1867431207235542,0.01634527029713434,0.20308839102068854,101107,202714,0.4654599578902491,-0.16987510758072252,-0.2376819489005384,0.34637235922313664,0.6073636516528134,0.4042752606321248
101107-203077,Marvin Williams,Michael Kidd-Gilchrist,0.501143230765053,1.452670598274943,1.953813829039996,101107,203077,0.4654599578902491,-0.21082202467156255,-0.2376819489005384,-0.4158046886729432,1.554965124685201,-0.398848704354795
101107-203087,Marvin Williams,Jeremy Lamb,0.38306066975405717,0.3281220945931638,0.711182764347221,101107,203087,0.4654599578902491,0.6937832326901041,-0.2376819489005384,-0.8042345991116174,0.8285094069154184,0.11732664256819736
101107-203469,Marvin Williams,Cody Zeller,1.2312356943438527,0.30669552673660455,1.5379312210804572,101107,203469,0.4654599578902491,0.835978928904442,-0.2376819489005384,-0.34136206370528266,2.260326095269327,0.72239487418887
101107-203487,Marvin Williams,Michael Carter-Williams,-0.2742079068983368,-0.9088877425920239,-1.1830956494903606,101107,203487,0.4654599578902491,-0.2821446936212611,-0.2376819489005384,0.9257032841257895,-0.3117590499961216,0.871336599494239
101107-203948,Marvin Williams,Johnny O'Bryant III,0.306872939593401,-0.25294203736893517,0.05393090222446584,101107,203948,0.4654599578902491,-0.8405419246029237,-0.2376819489005384,0.054622838253376056,-0.504210175135371,-0.5581410773598369
101108-101123,Chris Paul,Gerald Green,-0.3179221862608311,1.347166301032547,1.029244114771716,101108,101123,1.9508836549351989,0.5757602533143801,-1.871707369297545,0.015435648883209429,1.6996163026069593,0.6703721878352434
101108-1627737,Chris Paul,Marquese Chriss,-0.19612255115344424,-0.015149523766857327,-0.21127207492030156,101108,1627737,1.9508836549351989,-1.4966351083653613,-1.871707369297545,0.8392955868300914,-0.7894353108179175,-0.578163235897616
101108-1627753,Chris Paul,Zhou Qi,-0.03374973141356621,-0.07354633158498122,-0.10729606299854744,101108,1627753,1.9508836549351989,-0.7403580658055368,-1.871707369297545,0.23272569274081026,-0.5357521504256201,-0.42845608742707264
101108-1627863,Chris Paul,Danuel House Jr.,2.2757721432520244,0.09798288859647221,2.373755031848497,101108,1627863,1.9508836549351989,2.019811004314328,-1.871707369297545,-0.48253996990573866,3.99020235189474,1.616447320046243
101108-1628392,Chris Paul,Isaiah Hartenstein,0.08287158806255587,-0.002013145429455274,0.0808584426331006,101108,1628392,1.9508836549351989,0.6314616101262188,-1.871707369297545,-0.30370226765908054,0.48779407073789277,0.40693562810479217
101108-1629109,Chris Paul,Gary Clark,-0.2471353138686226,0.14752564964406498,-0.09960966422455764,101108,1629109,1.9508836549351989,1.565824955712529,-1.871707369297545,0.8359475171115395,2.381339094237165,2.4809487584617225
101108-200782,Chris Paul,P.J. Tucker,-1.285140504786829,1.211506083113378,-0.07363442167345102,101108,200782,1.9508836549351989,0.3926607648010842,-1.871707369297545,-0.4690468238798956,-0.07084419511460854,0.002790226558842479
101108-201148,Chris Paul,Brandan Wright,-0.0014881577749457106,0.00022389335065084765,-0.0012642644242948629,101108,201148,1.9508836549351989,-0.2460661293454212,-1.871707369297545,-1.4206851054612641,-1.5888392135933262,-1.5875749491690314
101108-201569,Chris Paul,Eric Gordon,1.9531831877667407,1.091753645489301,3.044936833256042,101108,201569,1.9508836549351989,2.0198421564388025,-1.871707369297545,-0.48480425076377115,4.659151024568727,1.6142141913126853
101108-201583,Chris Paul,Ryan Anderson,0.6798334493924784,-0.4993921333211036,0.18044131607137476,101108,201583,1.9508836549351989,-0.5505692730402615,-1.871707369297545,0.3031005940444045,0.01214892271317164,-0.16829239335820312
101108-201601,Chris Paul,Luc Mbah a Moute,0.9586408122572012,0.538099493835076,1.4967403060922773,101108,201601,1.9508836549351989,0.05116031885183386,-1.871707369297545,-0.7065700419283101,0.920506868653455,-0.5762334374388223
101108-201935,Chris Paul,James Harden,1.7107055501568365,0.4609883158376612,2.1716938659944978,101108,201935,1.9508836549351989,2.469307010374049,-1.871707369297545,-0.2757443091804402,4.44443285282576,2.2727389868312624
101108-202688,Chris Paul,Brandon Knight,0.2571162293523084,-0.004109771771508186,0.2530064575808002,101108,202688,1.9508836549351989,-0.5582420458995795,-1.871707369297545,0.4787098699185777,0.25265056723745233,-0.0003558903433478755
101108-202697,Chris Paul,Iman Shumpert,-0.6800219028280505,0.7742746155969442,0.09425271276889369,101108,202697,1.9508836549351989,0.2081652037489225,-1.871707369297545,0.5268251482779548,0.9084193504334248,0.8141666376645311
101108-202702,Chris Paul,Kenneth Faried,1.2604177644749215,-0.0815514442525493,1.1788663202223721,101108,202702,1.9508836549351989,0.7242023601137038,-1.871707369297545,1.4848989040558342,3.467143870029564,2.2882775498071917
101108-203085,Chris Paul,Austin Rivers,-0.20743609533819748,0.5036831258280843,0.29624703048988676,101108,203085,1.9508836549351989,0.9679512153295239,-1.871707369297545,1.2083680384279474,2.5517425698850116,2.255495539395125
101108-203487,Chris Paul,Michael Carter-Williams,-0.04873045391821956,-0.3885683106142626,-0.4372987645324822,101108,203487,1.9508836549351989,-0.2821446936212611,-1.871707369297545,0.9257032841257895,0.28543611160970017,0.7227348761421823
101108-203516,Chris Paul,James Ennis III,-0.18281394051210398,-0.013557522454904157,-0.19637146296700814,101108,203516,1.9508836549351989,-0.4546171728886693,-1.871707369297545,1.110692191111924,0.5388798408939005,0.7352513038609086
101108-203900,Chris Paul,Markel Brown,0.05891362924174768,0.042279400458146335,0.10119302969989402,101108,203900,1.9508836549351989,-0.16114171840902736,-1.871707369297545,-0.13547450712298545,-0.1162469101944649,-0.21743993989435892
101108-203991,Chris Paul,Clint Capela,-0.3494527697169373,1.2126217607496632,0.8631689910327259,101108,203991,1.9508836549351989,0.3043994437486612,-1.871707369297545,-0.11891078240705297,1.127833938011988,0.26466494697926213
101108-204028,Chris Paul,Tarik Black,-0.10704164710892822,0.377053857505647,0.2700122103967188,101108,204028,1.9508836549351989,-1.2931920548228049,-1.871707369297545,0.04253903357862477,-0.9014645252098072,-1.171476735606526
101109-1626177,Raymond Felton,Dakari Johnson,-0.221097552896079,0.2826969893412366,0.06159943644515761,101109,1626177,-0.16506294973065572,-0.6900275399347002,0.11512807442446357,-0.9454373228526526,-1.6238003016483873,-1.6853997380935448
101109-1627772,Raymond Felton,Daniel Hamilton,-0.0481144997678333,6.488688970477956e-05,-0.04804961287812852,101109,1627772,-0.16506294973065572,-1.0096251319330576,0.11512807442446357,-1.262728486102235,-2.370338106219613,-2.3222884933414845
101109-1627789,Raymond Felton,Timothe Luwawu-Cabarrot,-0.06118412086049789,0.1559129739054705,0.0947288530449726,101109,1627789,-0.16506294973065572,0.19800497083400637,0.11512807442446357,-0.299865306987003,-0.05706635841421616,-0.15179521145918876
101109-1627846,Raymond Felton,Abdel Nader,0.3450498905276703,0.14561115012298526,0.4906610406506556,101109,1627846,-0.16506294973065572,-1.1777021027976617,0.11512807442446357,1.5129772508188908,0.7760013133656924,0.2853402727150369
101109-1628390,Raymond Felton,Terrance Ferguson,1.4042563174306606,-0.4289515134663535,0.9753048039643071,101109,1628390,-0.16506294973065572,0.22683627832914197,0.11512807442446357,-0.15564578157355557,0.9965604254137013,0.021255621449394246
101109-1628977,Raymond Felton,Hamidou Diallo,-0.5343111475970295,-0.772832424285204,-1.3071435718822335,101109,1628977,-0.16506294973065572,0.5168031663228405,0.11512807442446357,1.2352666297744945,0.3949913489089094,1.702134920791143
101109-1629126,Raymond Felton,Deonte Burton,0.0007913159054443146,0.3109097978891215,0.3117011137945658,101109,1629126,-0.16506294973065572,-0.042238136590587345,0.11512807442446357,-1.6077697388673293,-1.388241636969543,-1.6999427507641087
101109-201147,Raymond Felton,Corey Brewer,0.3820224754539611,-0.13295380932186718,0.24906866613209394,101109,201147,-0.16506294973065572,-0.14958701465500848,0.11512807442446357,0.7625686992098027,0.8121154753806961,0.5630468092486021
101109-201566,Raymond Felton,Russell Westbrook,0.66374474056488,0.3427480315986113,1.0064927721634913,101109,201566,-0.16506294973065572,2.2512606836354854,0.11512807442446357,-1.6106295166012623,1.597189063891522,0.5906962917280307
101109-202331,Raymond Felton,Paul George,-1.2746120998824548,-1.5536003219243733,-2.8282124218068283,101109,202331,-0.16506294973065572,0.5498857915196554,0.11512807442446357,-1.217900227301855,-3.54616173289522,-0.7179493110883918
101109-202335,Raymond Felton,Patrick Patterson,-0.11527090393869463,-2.1687579511280637,-2.2840288550667585,101109,202335,-0.16506294973065572,-0.9776210959060154,0.11512807442446357,0.8590283968235906,-2.4525564294553757,-0.16852757438861699
101109-202693,Raymond Felton,Markieff Morris,0.5659420512744647,-0.06490055341154896,0.5010414978629157,101109,202693,-0.16506294973065572,-0.9233763638047525,0.11512807442446357,1.9319285326788966,1.4596587914308676,0.958617293567952
101109-202713,Raymond Felton,Kyle Singler,-0.4669084079716012,0.2794165975989889,-0.1874918103726123,101109,202713,-0.16506294973065572,-0.5743977591865834,0.11512807442446357,-0.30214116751518244,-1.1139656123805701,-0.9264738020079579
101109-203457,Raymond Felton,Nerlens Noel,-0.15715358455637585,0.30060635174077405,0.1434527671843982,101109,203457,-0.16506294973065572,-1.8332293567295272,0.11512807442446357,-1.1024003834189984,-2.8421118482703194,-2.9855646154547175
101109-203460,Raymond Felton,Andre Roberson,-0.7370828935696101,1.1531156054981808,0.4160327119285707,101109,203460,-0.16506294973065572,-0.3358601932600899,0.11512807442446357,-1.1065837657500068,-1.0763461223877182,-1.492378834316289
101109-203471,Raymond Felton,Dennis Schroder,0.48574280159937455,0.16229208602709436,0.6480348876264689,101109,203471,-0.16506294973065572,0.6824323653616896,0.11512807442446357,0.16870351003952386,1.4492358877214904,0.8012010000950214
101109-203500,Raymond Felton,Steven Adams,-0.20744058034505686,-0.002349535819647655,-0.2097901161647045,101109,203500,-0.16506294973065572,0.3671558377359475,0.11512807442446357,-0.9220834295546259,-0.814652583289575,-0.6048624671248705
101109-203518,Raymond Felton,Alex Abrines,-0.05650098256315123,-0.3010712772577589,-0.3575722598209101,101109,203518,-0.16506294973065572,-0.1405950365054311,0.11512807442446357,-1.0934169689228457,-1.641519140555379,-1.283946880734469
101109-203924,Raymond Felton,Jerami Grant,-1.015211678972454,-0.6856804820241258,-1.7008921609965797,101109,203924,-0.16506294973065572,-0.4650719092219244,0.11512807442446357,-0.6608634717172523,-2.876762417241949,-1.175870256245369
101109-203962,Raymond Felton,Josh Huestis,-0.14037068983732798,0.3023670629780559,0.1619963731407279,101109,203962,-0.16506294973065572,0.7947428224540374,0.11512807442446357,-0.652885029359499,0.25391929092907417,0.09192291778834627
101112-101181,Channing Frye,Jose Calderon,-0.2104121738694619,0.06306459635859461,-0.1473475775108673,101112,101181,1.4668701485768825,-1.5894832111337487,0.6827235336171339,0.1048055578731298,0.51756845142253,0.6649160289333974
101112-1626150,Channing Frye,Andrew Harrison,0.24410671188924124,0.11391015876566317,0.3580168706549044,101112,1626150,1.4668701485768825,-0.6211298244670622,0.6827235336171339,1.0896966701891986,2.976177398571057,2.6181605279161526
101112-1626166,Channing Frye,Cameron Payne,-0.17954633019083283,-0.1898151698956611,-0.36936150008649393,101112,1626166,1.4668701485768825,-0.4792374346255246,0.6827235336171339,1.6732157570210084,2.9742105045030063,3.3435720045895003
101112-1626204,Channing Frye,Larry Nance Jr.,-0.18341200263511973,0.04442337561155943,-0.1389886270235603,101112,1626204,1.4668701485768825,-0.026804433802131038,0.6827235336171339,-0.2674205833149623,1.7163800380533627,1.855368665076923
101112-1626224,Channing Frye,Cedi Osman,0.03734852514368406,-0.34419928835857333,-0.30685076321488924,101112,1626224,1.4668701485768825,0.7966862615097208,0.6827235336171339,0.4769137915839426,3.11634297207279,3.4231937352876796
101112-1627737,Channing Frye,Marquese Chriss,-0.10924357218272225,-0.052065473525604755,-0.161309045708327,101112,1627737,1.4668701485768825,-1.4966351083653613,0.6827235336171339,0.8392955868300914,1.3309451149504192,1.4922541606587463
101112-1627742,Channing Frye,Brandon Ingram,0.07616145742414128,-0.12739068953329785,-0.05122923210915657,101112,1627742,1.4668701485768825,-0.25374046450009086,0.6827235336171339,-0.023545068887896606,1.8210789166968722,1.8723081488060287
101112-1627775,Channing Frye,Patrick McCaw,-0.06396891655264374,-0.3795103072400011,-0.44347922379264487,101112,1627775,1.4668701485768825,0.0980056441231979,0.6827235336171339,1.4304870798299254,3.2346071823544946,3.6780864061471394
101112-1627780,Channing Frye,Gary Payton II,-0.04153544192819891,-0.04051206364250801,-0.08204750557070692,101112,1627780,1.4668701485768825,-0.17145539683400676,0.6827235336171339,-0.28253267135707777,1.613558108432225,1.6956056140029319
101112-1627790,Channing Frye,Ante Zizic,0.28036140061719134,0.14049837730877848,0.42085977792596985,101112,1627790,1.4668701485768825,0.3987328067178182,0.6827235336171339,0.1998879653345623,3.169074232172367,2.748214454246397
101112-1627826,Channing Frye,Ivica Zubac,0.42558681032974177,0.5940374966169164,1.0196243069466582,101112,1627826,1.4668701485768825,-0.897143352375558,0.6827235336171339,-1.1516076149861953,1.1204670217789212,0.10084271483226304
101112-1627883,Channing Frye,Jalen Jones,-0.11980853157853187,-0.47922826928298246,-0.5990368008615143,101112,1627883,1.4668701485768825,0.4393046822178081,0.6827235336171339,0.8916835908519585,2.8815451544022683,3.4805819552637827
101112-1627936,Channing Frye,Alex Caruso,-0.0561922088919357,0.08165307644700649,0.025460867555070793,101112,1627936,1.4668701485768825,-0.5928746044911071,0.6827235336171339,-0.8766445610752325,0.7055353841827475,0.6800745166276767
101112-1628021,Channing Frye,David Nwaba,-0.07448130600134227,-0.2371157640611206,-0.31159707006246284,101112,1628021,1.4668701485768825,0.6911606319638296,0.6827235336171339,-0.13995226279773554,2.3892049812976475,2.7008020513601103
101112-1628366,Channing Frye,Lonzo Ball,0.05101816580406586,0.01628194224750933,0.06730010805157519,101112,1628366,1.4668701485768825,-0.2341094257776049,0.6827235336171339,-1.256177408482463,0.7266069559855235,0.6593068479339483
101112-1628398,Channing Frye,Kyle Kuzma,0.3446574054768656,0.10554857826614536,0.4502059837430109,101112,1628398,1.4668701485768825,0.7484285832223567,0.6827235336171339,-0.23391458273550542,3.1143136664238784,2.6641076826808674
101112-1628404,Channing Frye,Josh Hart,0.3169138462505615,0.3023773032595508,0.6192911495101123,101112,1628404,1.4668701485768825,0.6816705375332708,0.6827235336171339,-0.6333697516839506,2.8171856175534487,2.1978944680433363
101112-1628417,Channing Frye,Jaron Blossomgame,-0.5038381377414245,-0.4820733339263895,-0.985911471667814,101112,1628417,1.4668701485768825,-0.5620129247683565,0.6827235336171339,0.4440712539992789,1.0457405397571247,2.0316520114249386
101112-1628418,Channing Frye,Thomas Bryant,0.1686067632117637,0.03612698387069465,0.20473374708245837,101112,1628418,1.4668701485768825,-0.14893773445951522,0.6827235336171339,0.8669950585624182,3.0723847533793776,2.8676510062969194
101112-1629012,Channing Frye,Collin Sexton,-0.17471967237978345,-0.3400912479084431,-0.5148109202882265,101112,1629012,1.4668701485768825,-0.5455139020894744,0.6827235336171339,1.1256673698194275,2.214936229635743,2.7297471499239694
101112-1629061,Channing Frye,Deng Adel,0.1138429719849511,-0.051885011864196626,0.06195796012075447,101112,1629061,1.4668701485768825,-0.5014805245924333,0.6827235336171339,-0.31144408167666454,1.3986270360456727,1.3366690759249182
101112-201145,Channing Frye,Jeff Green,1.367642711603552,-0.778926699251676,0.5887160123518761,101112,201145,1.4668701485768825,0.5288879784445738,0.6827235336171339,-0.5102218339941379,2.7569758389963286,2.1682598266444524
101112-201147,Channing Frye,Corey Brewer,0.07616145742414127,-0.12739068953329785,-0.051229232109156586,101112,201147,1.4668701485768825,-0.14958701465500848,0.6827235336171339,0.7625686992098027,2.711346134639654,2.7625753667488104
101112-201281,Channing Frye,Andre Ingram,0.14418400867997244,0.06187170550482855,0.206055714184801,101112,201281,1.4668701485768825,0.10038629316057389,0.6827235336171339,0.0008848675896571787,2.4569205571290484,2.2508648429442473
101112-201565,Channing Frye,Derrick Rose,-0.1699712784712976,-0.4500367781918477,-0.6200080566631453,101112,201565,1.4668701485768825,0.7294865506717161,0.6827235336171339,0.022836204365284715,2.2819083805678715,2.9019164372310167
101112-201567,Channing Frye,Kevin Love,0.2971059438305149,0.0034041896226983497,0.30051013345321326,101112,201567,1.4668701485768825,1.953745843799946,0.6827235336171339,-0.3318870255667353,4.07196263388044,3.771452500427227
101112-201572,Channing Frye,Brook Lopez,-0.13642741916659476,0.195783390084587,0.059355970917992246,101112,201572,1.4668701485768825,2.1248203619654635,0.6827235336171339,-0.4767736573187495,3.8569963577587227,3.7976403868407305
101112-201588,Channing Frye,George Hill,-0.1971174119275538,0.07514809799144058,-0.12196931393611322,101112,201588,1.4668701485768825,1.185256847675076,0.6827235336171339,-0.24780152805901892,2.96507968787396,3.087049001810073
101112-202684,Channing Frye,Tristan Thompson,0.02529846187333546,-0.032674228423835674,-0.007375766550500214,101112,202684,1.4668701485768825,0.2901068938071799,0.6827235336171339,0.7287367201394127,3.1610615295901088,3.168437296140609
101112-202688,Channing Frye,Brandon Knight,-0.010256330134167236,0.10841339887351542,0.09815706873934818,101112,202688,1.4668701485768825,-0.5582420458995795,0.6827235336171339,0.4787098699185777,2.1682185749523626,2.0700615062130145
101112-202692,Channing Frye,Alec Burks,-0.3995347042190802,0.16726903479583619,-0.23226566942324403,101112,202692,1.4668701485768825,-1.0023416641617493,0.6827235336171339,1.5843036243601238,2.499289972969147,2.731555642392391
101112-202697,Channing Frye,Iman Shumpert,0.38083851833117266,0.15038684848296863,0.5312253668141413,101112,202697,1.4668701485768825,0.2081652037489225,0.6827235336171339,0.5268251482779548,3.415809401035035,2.8845840342208935
101112-202738,Channing Frye,Isaiah Thomas,0.1441632310826912,0.24046699413533787,0.38463022521802903,101112,202738,1.4668701485768825,0.128903015836429,0.6827235336171339,1.7141505569280346,4.377277480176509,3.99264725495848
101112-203109,Channing Frye,Jae Crowder,0.18536100377945236,0.6109702281025334,0.7963312318819857,101112,203109,1.4668701485768825,0.6200349051466725,0.6827235336171339,1.31830789156115,4.884267710783825,4.087936478901839
101112-203484,Channing Frye,Kentavious Caldwell-Pope,0.08882657348972696,0.5268878862663497,0.6157144597560767,101112,203484,1.4668701485768825,0.7619360900333252,0.6827235336171339,0.6459127498457454,4.173156981829163,3.557442522073087
101112-203521,Channing Frye,Matthew Dellavedova,-0.33240042457991803,-0.3284108480170113,-0.6608112725969293,101112,203521,1.4668701485768825,0.16128485636907555,0.6827235336171339,0.44892313178684995,2.0989903977530124,2.7598016703499417
101112-203898,Channing Frye,Tyler Ennis,0.7329854463668442,0.22909057290940318,0.9620760192762473,101112,203898,1.4668701485768825,0.1839707559248486,0.6827235336171339,-0.11344239762369161,3.1821980597714203,2.220122040495173
101112-203903,Channing Frye,Jordan Clarkson,-1.0117147431689129,-0.6258437699020687,-1.6375585130709815,101112,203903,1.4668701485768825,-0.006522413759113884,0.6827235336171339,1.4315448640299453,1.9370576193938662,3.5746161324648478
101112-203917,Channing Frye,Nik Stauskas,0.12306658832019911,0.01119876377145036,0.13426535209164947,101112,203917,1.4668701485768825,-2.3666593973891863,0.6827235336171339,1.204461368272966,1.1216610051694453,0.9873956530777959
101112-203918,Channing Frye,Rodney Hood,-0.5269542618904837,-0.03689662685702096,-0.5638508887475047,101112,203918,1.4668701485768825,-0.07968387853168166,0.6827235336171339,0.21244320190176919,1.7185021168165988,2.2823530055641035
101112-203944,Channing Frye,Julius Randle,0.1291519193538679,-0.4357857898410635,-0.3066338704871956,101112,203944,1.4668701485768825,1.133479438891179,0.6827235336171339,1.3698868341141357,4.3463260847121346,4.65295995519933
101112-204037,Channing Frye,Travis Wear,-0.21695327180466265,-0.18955752551465704,-0.4065107973193197,101112,204037,1.4668701485768825,0.6088795882844393,0.6827235336171339,0.43059918389275537,2.782561657051891,3.189072454371211
